id,task,audio_dependency,duration,n_gt,n_emits,tp_time,tp_content,fp,fn,time_f1,joint_f1,verdict
event_narration::Js0N30Ye7qo::81,event_narration,required,112.846067,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
event_narration::U0Xg-QFdVSA::118,event_narration,helpful,350.25025,5,0,0,0,0,5,0.0,0.0,SILENT
event_narration::n89wgjevEsE::119,event_narration,required,301.866667,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
event_narration::GZ-JajWPI4Q::120,event_narration,required,370.6703,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
event_narration::yIVDslDpXF4::121,event_narration,helpful,133.458333,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::6Hb8uzHLA2Q::122,event_narration,required,66.72,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::2MwcVR6MHLA::123,event_narration,helpful,162.04,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::uZp7faytVHk::124,event_narration,helpful,272.5723,4,2,0,0,2,4,0.0,0.0,WRONG_TIME
event_narration::KE1RZcZvWMw::125,event_narration,helpful,478.478,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
event_narration::N2ampIDnTAQ::126,event_narration,required,371.04,5,1,1,0,0,4,0.333,0.0,TIMING_ONLY
event_narration::PMzvDRDYCr8::127,event_narration,required,277.143533,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
event_narration::6o0sN5psy1I::128,event_narration,required,237.028458,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::pVtGU9nVZbg::129,event_narration,required,558.424533,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
event_narration::AD5MFhTOQp0::130,event_narration,helpful,85.633333,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
event_narration::gDVK28Zmta0::131,event_narration,helpful,154.988167,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::YkM_ZlUI5J8::82,event_narration,required,561.994767,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
event_narration::o0MMAUX2dCo::83,event_narration,required,62.433333,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::n3fCfTKfWOM::132,event_narration,required,200.533333,5,1,1,0,0,4,0.333,0.0,TIMING_ONLY
event_narration::MmsIOgJuuWQ::84,event_narration,required,385.051333,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
event_narration::ZbBxg8YUG1g::85,event_narration,required,163.766667,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::0QlMKH_ZlNg::86,event_narration,required,163.266667,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
event_narration::DxxMPyeBLvc::87,event_narration,helpful,217.091875,5,2,0,0,2,5,0.0,0.0,WRONG_TIME
event_narration::Z0Ct75njaD0::88,event_narration,required,317.7174,5,2,0,0,2,5,0.0,0.0,WRONG_TIME
event_narration::EWRMsjY10hw::89,event_narration,required,345.9456,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
event_narration::xsO7lu70Ghg::90,event_narration,required,225.959067,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
event_narration::qH7vE-Jpiz0::91,event_narration,none,163.897231,5,0,0,0,0,5,0.0,0.0,SILENT
event_narration::ShUQ8qYQshY::92,event_narration,required,178.0,5,0,0,0,0,5,0.0,0.0,SILENT
event_narration::ow2ODhzDlHc::93,event_narration,required,124.557767,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::F8Pa8EPn_c4::94,event_narration,required,35.68,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
event_narration::Ieeo-ZlI8Z4::95,event_narration,helpful,87.954533,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::FywjLQRju7Y::96,event_narration,required,325.558567,4,2,0,0,2,4,0.0,0.0,WRONG_TIME
event_narration::SXhqgUW3mjw::97,event_narration,none,163.733333,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::qjsOcpRVuVA::98,event_narration,required,240.206633,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
event_narration::9DgHZ1bPTag::99,event_narration,required,144.2,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::UqCRnhHPaF0::100,event_narration,helpful,281.24,4,3,1,0,2,3,0.286,0.0,TIMING_ONLY
event_narration::9b793ImfzUM::101,event_narration,required,71.004267,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
event_narration::U9ZHW6fAv04::102,event_narration,required,197.530667,5,1,1,0,0,4,0.333,0.0,TIMING_ONLY
event_narration::TIKm2-2Sr-4::103,event_narration,helpful,87.378958,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::on7M5DKG2eA::104,event_narration,required,104.0039,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
event_narration::LE3twRyz4iw::105,event_narration,helpful,211.878333,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
event_narration::ZYTmgi1pAIE::106,event_narration,required,75.809067,3,1,1,1,0,2,0.5,0.5,GOOD
event_narration::2cSIAapg7rU::107,event_narration,helpful,259.88,5,1,1,1,0,4,0.333,0.333,GOOD
event_narration::2zaCRi7-eW8::108,event_narration,helpful,346.2459,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
event_narration::_JtjTlJ_H8g::109,event_narration,helpful,205.916667,3,11,0,0,11,3,0.0,0.0,WRONG_TIME
event_narration::kHEIxjGZFfY::110,event_narration,required,83.7837,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
event_narration::Bo5pzWMsF4A::111,event_narration,required,165.6655,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
event_narration::VYWMvgOevKs::112,event_narration,required,37.966667,3,0,0,0,0,3,0.0,0.0,SILENT
event_narration::7g6eEm0Vgf8::113,event_narration,required,105.708333,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::lT1wTF2LJHs::114,event_narration,required,65.92,3,2,0,0,2,3,0.0,0.0,WRONG_TIME
event_narration::Q17JqVEoV1Y::115,event_narration,required,334.266667,5,0,0,0,0,5,0.0,0.0,SILENT
event_narration::rnk2MlSHm7o::116,event_narration,helpful,103.2,4,0,0,0,0,4,0.0,0.0,SILENT
event_narration::pXEA_KJgRmU::117,event_narration,required,202.5,5,0,0,0,0,5,0.0,0.0,SILENT
dedup_counting::R-PiTIAHx10::150,dedup_counting,helpful,186.853333,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
dedup_counting::QpxfKKKbEGk::151,dedup_counting,none,267.033433,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::MJiQqWDr_lc::152,dedup_counting,none,248.133333,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::R9KJXzVRG2Q::153,dedup_counting,none,120.587133,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::RE8ikWl_Hp8::154,dedup_counting,none,240.607033,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::RCOjAMyyPaw::155,dedup_counting,none,234.598673,2,2,0,0,2,2,0.0,0.0,WRONG_TIME
dedup_counting::Qt7rNu8LDv0::156,dedup_counting,helpful,492.124967,3,2,0,0,2,3,0.0,0.0,WRONG_TIME
dedup_counting::RThFUxN_PG4::157,dedup_counting,none,163.830333,6,2,1,0,1,5,0.25,0.0,TIMING_ONLY
dedup_counting::RmjSfjgqgF8::158,dedup_counting,helpful,111.978533,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::RnRcjb3MAs8::159,dedup_counting,none,56.335252,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::RfCtrUzXJgk::160,dedup_counting,none,347.8,3,2,1,1,1,2,0.4,0.4,GOOD
dedup_counting::RQ-_gnDTz_Q::161,dedup_counting,helpful,297.163533,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::Rwmw4T62kvk::162,dedup_counting,none,151.384567,6,0,0,0,0,6,0.0,0.0,SILENT
dedup_counting::S-oGX8DmuhQ::163,dedup_counting,helpful,127.72,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
dedup_counting::R6dNb64RPIE::164,dedup_counting,none,415.248167,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::Rq7Kz2wXZrY::165,dedup_counting,none,130.56,4,0,0,0,0,4,0.0,0.0,SILENT
dedup_counting::RuQo8nVwjrs::166,dedup_counting,helpful,170.044875,5,1,1,1,0,4,0.333,0.333,GOOD
dedup_counting::SB7nuM34CWg::167,dedup_counting,none,110.485375,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::SIm5SqQfTq8::168,dedup_counting,none,141.766667,4,0,0,0,0,4,0.0,0.0,SILENT
dedup_counting::T8Cun7PLdN8::169,dedup_counting,helpful,89.24,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
dedup_counting::TJMrW-vgNz0::170,dedup_counting,none,392.066667,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::T_LML1_IHmA::171,dedup_counting,helpful,182.333333,4,2,1,0,1,3,0.333,0.0,TIMING_ONLY
dedup_counting::TXeVf42sQdM::172,dedup_counting,none,119.853067,2,0,0,0,0,2,0.0,0.0,SILENT
dedup_counting::TpmCWRE2MMI::173,dedup_counting,helpful,107.732625,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
dedup_counting::U9ZHW6fAv04::174,dedup_counting,none,197.530667,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::UGGUPyzw67w::175,dedup_counting,helpful,155.522033,4,4,0,0,4,4,0.0,0.0,WRONG_TIME
dedup_counting::TsFhCunNbX0::176,dedup_counting,none,288.1879,3,2,1,1,1,2,0.4,0.4,GOOD
dedup_counting::UkCJqA7561I::177,dedup_counting,none,389.68,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::Uw_Y57n-QRE::178,dedup_counting,helpful,306.239267,5,2,0,0,2,5,0.0,0.0,WRONG_TIME
dedup_counting::V9Kl1FK8fUU::179,dedup_counting,helpful,182.056875,6,1,1,0,0,5,0.286,0.0,TIMING_ONLY
dedup_counting::VGCmpZTvSm8::180,dedup_counting,helpful,40.3403,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::UvsDfp_gNo4::181,dedup_counting,helpful,283.5833,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::Uu1mGBeAQPg::182,dedup_counting,none,464.84,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::VGW4Fp3JEns::183,dedup_counting,none,228.2,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::VED-6BLrWFg::184,dedup_counting,none,509.642467,6,2,0,0,2,6,0.0,0.0,WRONG_TIME
dedup_counting::WMAK4edTUmw::185,dedup_counting,helpful,225.191633,3,2,1,0,1,2,0.4,0.0,TIMING_ONLY
dedup_counting::VuJ3KndEhiA::186,dedup_counting,helpful,167.64,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::WkuUUdW0B4o::187,dedup_counting,none,163.4,4,0,0,0,0,4,0.0,0.0,SILENT
dedup_counting::WsqcSQbH-ok::188,dedup_counting,none,94.176667,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::WrZP5xZqYWg::189,dedup_counting,helpful,295.566667,5,1,1,1,0,4,0.333,0.333,GOOD
dedup_counting::Wtnw9ooAW98::190,dedup_counting,helpful,413.880133,5,0,0,0,0,5,0.0,0.0,SILENT
dedup_counting::WyXJK36bw78::191,dedup_counting,none,356.622933,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::XbpxMJ_Mz8M::192,dedup_counting,none,67.233833,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::W5Wh4xCmPC4::193,dedup_counting,none,432.0316,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::W1UUL7_bElQ::194,dedup_counting,helpful,514.733333,3,3,0,0,3,3,0.0,0.0,WRONG_TIME
dedup_counting::XhgUbBVXLEg::195,dedup_counting,helpful,73.239833,3,1,1,0,0,2,0.5,0.0,TIMING_ONLY
dedup_counting::XUGBvAVZ8CI::196,dedup_counting,helpful,138.625,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::XdDESCBRIXk::197,dedup_counting,none,305.538567,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::Xum6znImE18::198,dedup_counting,helpful,107.4,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::WQahG2BIsbc::199,dedup_counting,none,288.433333,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
dedup_counting::XZYJBN5goeM::200,dedup_counting,helpful,208.68,3,3,0,0,3,3,0.0,0.0,WRONG_TIME
dedup_counting::XWAehAfDsHg::201,dedup_counting,helpful,233.466567,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::Y6cvMS8s0MM::202,dedup_counting,helpful,102.969533,1,0,0,0,0,1,0.0,0.0,SILENT
dedup_counting::YfOiUT8ghvc::203,dedup_counting,helpful,88.76,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::Y4dQgIbjTWI::204,dedup_counting,helpful,115.482033,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::Y4rF8B9zucY::205,dedup_counting,helpful,207.8,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::YTF8g0oJC2E::206,dedup_counting,helpful,185.933333,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::Yi01srA2W_M::207,dedup_counting,none,113.980533,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::ZA8BslrJ0IQ::208,dedup_counting,none,49.866667,3,1,1,0,0,2,0.5,0.0,TIMING_ONLY
dedup_counting::Yp1CgOgBR_s::209,dedup_counting,helpful,186.12,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
dedup_counting::YrjQSQZIFCU::210,dedup_counting,helpful,229.266667,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::ZVUAC3m48G0::211,dedup_counting,none,247.16,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::ZgBET1qRAmI::212,dedup_counting,none,200.8006,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::Zs7Ao-0nZYM::213,dedup_counting,helpful,200.72,4,3,0,0,3,4,0.0,0.0,WRONG_TIME
dedup_counting::YXq2bLCAljg::214,dedup_counting,helpful,161.92,3,4,2,2,2,1,0.571,0.571,GOOD
dedup_counting::_VYaTE0Dll8::215,dedup_counting,helpful,60.06,5,1,1,1,0,4,0.333,0.333,GOOD
dedup_counting::ZIdFAGJrlCw::216,dedup_counting,none,296.4,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::_5IMTMSB6Hc::217,dedup_counting,helpful,153.486667,6,2,2,2,0,4,0.5,0.5,GOOD
dedup_counting::_DvNdEWr3tc::218,dedup_counting,helpful,175.36,2,2,0,0,2,2,0.0,0.0,WRONG_TIME
dedup_counting::ZrIDTPkRa_c::219,dedup_counting,none,293.15,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::aAFUEHWZ_D8::220,dedup_counting,helpful,492.358533,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::ajGCDzqda7Y::221,dedup_counting,none,142.866667,4,1,1,0,0,3,0.4,0.0,TIMING_ONLY
dedup_counting::bDzFcdDcYGI::222,dedup_counting,helpful,196.062533,3,5,0,0,5,3,0.0,0.0,WRONG_TIME
dedup_counting::auvdGkpKmiI::223,dedup_counting,required,237.870967,4,2,0,0,2,4,0.0,0.0,WRONG_TIME
dedup_counting::amTGcG8MMBc::224,dedup_counting,helpful,115.8,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::aZQ8bPyEvQ8::225,dedup_counting,none,124.858067,1,0,0,0,0,1,0.0,0.0,SILENT
dedup_counting::bXY6EQ9TtME::226,dedup_counting,none,166.68,6,0,0,0,0,6,0.0,0.0,SILENT
dedup_counting::bc0QbyygT3w::227,dedup_counting,none,197.765,7,1,0,0,1,7,0.0,0.0,WRONG_TIME
dedup_counting::bVfgoMH6NZA::228,dedup_counting,helpful,207.2,4,2,0,0,2,4,0.0,0.0,WRONG_TIME
dedup_counting::bPvb4_clf8E::229,dedup_counting,helpful,382.0817,3,1,1,0,0,2,0.5,0.0,TIMING_ONLY
dedup_counting::crEbc_uPl5g::230,dedup_counting,none,143.733333,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::cRIYcS6awZQ::231,dedup_counting,helpful,109.233333,3,3,0,0,3,3,0.0,0.0,WRONG_TIME
dedup_counting::d1SPf5Px7Zo::232,dedup_counting,helpful,95.470375,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::cyQJml1jA-4::233,dedup_counting,none,69.458333,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::cw9atTk4Ggc::234,dedup_counting,helpful,245.712133,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::dehlqfIR6tA::235,dedup_counting,helpful,385.666667,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::bze7n_7Ntkw::236,dedup_counting,none,225.0,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::eMmpc9xxQNU::237,dedup_counting,helpful,127.502375,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::Q17JqVEoV1Y::143,dedup_counting,helpful,334.266667,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::QATG0ykQ1gU::144,dedup_counting,none,100.483,5,0,0,0,0,5,0.0,0.0,SILENT
dedup_counting::QQ7rdcWxF2o::145,dedup_counting,helpful,127.52,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::PwbBzNRNyl8::146,dedup_counting,none,264.333333,5,0,0,0,0,5,0.0,0.0,SILENT
dedup_counting::QDdyEQL6F90::147,dedup_counting,none,193.059533,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::QtK2gxsTNyM::148,dedup_counting,none,201.951111,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::R1t1ktp6WDY::149,dedup_counting,helpful,150.135522,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::cFMHvAVKNa8::238,dedup_counting,required,328.8285,4,2,0,0,2,4,0.0,0.0,WRONG_TIME
dedup_counting::fYvmFgyWDR8::239,dedup_counting,helpful,202.16,3,2,0,0,2,3,0.0,0.0,WRONG_TIME
dedup_counting::gjGLVCRlTGs::240,dedup_counting,helpful,153.04,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::h2SpLNxN-tw::241,dedup_counting,helpful,248.7485,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::k_JR4R_4BQM::242,dedup_counting,none,482.8,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::l1hSxpbY0yA::243,dedup_counting,helpful,122.041667,6,0,0,0,0,6,0.0,0.0,SILENT
dedup_counting::koEB4XPd9IM::244,dedup_counting,helpful,231.1309,6,3,0,0,3,6,0.0,0.0,WRONG_TIME
dedup_counting::kvZUg1jyDJE::245,dedup_counting,none,146.625,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::l5Z9F7SbvXg::246,dedup_counting,none,162.666667,4,2,0,0,2,4,0.0,0.0,WRONG_TIME
dedup_counting::h0mHhQk748Q::247,dedup_counting,helpful,185.5,1,0,0,0,0,1,0.0,0.0,SILENT
dedup_counting::lMrBZWxYY60::248,dedup_counting,helpful,181.648133,4,2,1,1,1,3,0.333,0.333,GOOD
dedup_counting::la7I8yrJD5o::249,dedup_counting,helpful,256.404175,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::le0B8XH-W1I::250,dedup_counting,helpful,418.6182,8,3,1,0,2,7,0.182,0.0,TIMING_ONLY
dedup_counting::m0zWJ7A4bNk::251,dedup_counting,helpful,244.377467,4,2,1,0,1,3,0.333,0.0,TIMING_ONLY
dedup_counting::mcBCZnlRAIc::252,dedup_counting,none,65.8,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::mzsJXjmfmI8::253,dedup_counting,none,154.4,5,1,1,0,0,4,0.333,0.0,TIMING_ONLY
dedup_counting::njOg6o4xDJQ::254,dedup_counting,helpful,222.6224,3,3,1,0,2,2,0.333,0.0,TIMING_ONLY
dedup_counting::n3fCfTKfWOM::255,dedup_counting,helpful,200.533333,5,2,1,0,1,4,0.286,0.0,TIMING_ONLY
dedup_counting::nlj6-C8BhfY::256,dedup_counting,required,160.627133,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::o4Nqa_Ar5i4::257,dedup_counting,helpful,213.980433,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::ntbmuiuta_8::258,dedup_counting,helpful,96.52,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::o0MMAUX2dCo::259,dedup_counting,none,62.433333,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::o-U5HwaUyCE::260,dedup_counting,none,57.566667,2,1,1,0,0,1,0.667,0.0,TIMING_ONLY
dedup_counting::o8IzzdtUyv0::261,dedup_counting,helpful,181.44,5,1,1,1,0,4,0.333,0.333,GOOD
dedup_counting::nkb5jhJArZk::262,dedup_counting,helpful,90.44,9,1,0,0,1,9,0.0,0.0,WRONG_TIME
dedup_counting::oBvw8UmeeHs::263,dedup_counting,helpful,137.38725,5,2,0,0,2,5,0.0,0.0,WRONG_TIME
dedup_counting::oF-Oe0ukcuE::264,dedup_counting,helpful,86.0,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::o_lLsDzK-JM::265,dedup_counting,helpful,251.884967,3,3,1,1,2,2,0.333,0.333,GOOD
dedup_counting::otnU38TLMJ4::266,dedup_counting,helpful,193.866667,3,2,1,1,1,2,0.4,0.4,GOOD
dedup_counting::mDSFARouUS0::267,dedup_counting,none,260.333333,5,0,0,0,0,5,0.0,0.0,SILENT
dedup_counting::ozI4uzaN_AM::268,dedup_counting,required,130.64,3,0,0,0,0,3,0.0,0.0,SILENT
dedup_counting::pVeRDMujVks::269,dedup_counting,helpful,92.92,8,0,0,0,0,8,0.0,0.0,SILENT
dedup_counting::pmqoc7KPNPw::270,dedup_counting,helpful,272.230292,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::phcTSB7CzAo::271,dedup_counting,helpful,235.48,11,0,0,0,0,11,0.0,0.0,SILENT
dedup_counting::osvkHQdxULg::272,dedup_counting,helpful,136.72,8,2,0,0,2,8,0.0,0.0,WRONG_TIME
dedup_counting::qtdHKvr0xas::273,dedup_counting,none,106.96,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::r6BeiY06VuQ::274,dedup_counting,helpful,174.12,6,1,1,0,0,5,0.286,0.0,TIMING_ONLY
dedup_counting::q__k5o5SgT8::275,dedup_counting,none,164.466667,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::rxRJh_6agME::276,dedup_counting,none,122.8,5,0,0,0,0,5,0.0,0.0,SILENT
dedup_counting::s8RjNHsUaQM::277,dedup_counting,helpful,70.487083,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::sIXsU2bGkqQ::278,dedup_counting,helpful,267.300367,10,1,0,0,1,10,0.0,0.0,WRONG_TIME
dedup_counting::sFoAnNWUmc4::279,dedup_counting,required,144.185708,5,1,1,0,0,4,0.333,0.0,TIMING_ONLY
dedup_counting::ryDNCQtDocw::280,dedup_counting,none,137.871067,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::t6bFj5BysGA::281,dedup_counting,none,131.506375,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
dedup_counting::tNeWPZw0Igw::282,dedup_counting,helpful,327.633333,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::uMWftJGDvGA::283,dedup_counting,none,167.125289,3,2,0,0,2,3,0.0,0.0,WRONG_TIME
dedup_counting::vCxRAAJ8_do::284,dedup_counting,helpful,319.185533,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::vEVEXNI-uAA::285,dedup_counting,none,189.9898,4,0,0,0,0,4,0.0,0.0,SILENT
dedup_counting::vZ7aubi3R3I::286,dedup_counting,helpful,184.76,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::s3wIwAqKp4k::287,dedup_counting,required,320.16,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::vt3IuJCKOMQ::288,dedup_counting,helpful,215.448567,3,3,0,0,3,3,0.0,0.0,WRONG_TIME
dedup_counting::wXFs1TTGSPI::289,dedup_counting,helpful,292.52,4,2,1,1,1,3,0.333,0.333,GOOD
dedup_counting::w0Mg6Stk58U::290,dedup_counting,helpful,353.88,5,3,1,0,2,4,0.25,0.0,TIMING_ONLY
dedup_counting::xOlcLqh-1nY::291,dedup_counting,helpful,223.856967,7,1,0,0,1,7,0.0,0.0,WRONG_TIME
dedup_counting::xjElCXPNY48::292,dedup_counting,none,61.866667,9,1,0,0,1,9,0.0,0.0,WRONG_TIME
dedup_counting::xkIf4V53Izc::293,dedup_counting,required,135.133333,4,1,0,0,1,4,0.0,0.0,WRONG_TIME
dedup_counting::y7T0S6DA30k::294,dedup_counting,required,117.96,5,3,0,0,3,5,0.0,0.0,WRONG_TIME
dedup_counting::xpKtJw67v7g::295,dedup_counting,helpful,379.16,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
dedup_counting::y9XYO9d9H94::296,dedup_counting,helpful,590.92,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::JgeBS1hC2cM::297,dedup_counting,helpful,293.6,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::kj5TLqhcD38::298,dedup_counting,helpful,302.04,5,1,0,0,1,5,0.0,0.0,WRONG_TIME
dedup_counting::J881Moimbyc::299,dedup_counting,none,311.177533,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::Lno78zPUEXs::129,dedup_counting,helpful,60.96,2,1,1,1,0,1,0.667,0.667,GOOD
dedup_counting::Kh9MP3gY2nM::130,dedup_counting,helpful,298.344828,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::MIo6g2mBh-o::131,dedup_counting,helpful,142.542,3,1,0,0,1,3,0.0,0.0,WRONG_TIME
dedup_counting::MSfDVu3i9mE::132,dedup_counting,helpful,155.522033,3,1,1,1,0,2,0.5,0.5,GOOD
dedup_counting::MLxg-PXQ47g::133,dedup_counting,helpful,180.533333,2,0,0,0,0,2,0.0,0.0,SILENT
dedup_counting::MOpQChwKKik::134,dedup_counting,helpful,201.48,4,3,0,0,3,4,0.0,0.0,WRONG_TIME
dedup_counting::MqarNjlLyvk::135,dedup_counting,none,67.033333,7,1,0,0,1,7,0.0,0.0,WRONG_TIME
dedup_counting::MmsIOgJuuWQ::136,dedup_counting,helpful,385.051333,8,2,0,0,2,8,0.0,0.0,WRONG_TIME
dedup_counting::N1P86eLXStY::137,dedup_counting,helpful,208.041167,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
dedup_counting::Mrs_orFGM5Q::138,dedup_counting,helpful,209.676133,5,3,0,0,3,5,0.0,0.0,WRONG_TIME
dedup_counting::NOqb0dFIxds::139,dedup_counting,helpful,342.800789,6,1,0,0,1,6,0.0,0.0,WRONG_TIME
dedup_counting::Pcb8L2FmAKI::140,dedup_counting,helpful,244.8446,7,1,0,0,1,7,0.0,0.0,WRONG_TIME
dedup_counting::PsFHyVssjAc::141,dedup_counting,none,196.972131,1,0,0,0,0,1,0.0,0.0,SILENT
